-1755.3,1
-1740.89,0
-1726.48,0
-1712.07,0
-1697.66,0
-1683.25,0
-1668.84,0
-1654.43,0
-1640.02,0
-1625.61,0
-1611.2,0
-1596.79,0
-1582.38,0
-1567.97,0
-1553.56,0
-1539.15,0
-1524.74,0
-1510.33,0
-1495.92,0
-1481.51,0
-1467.1,1
-1452.69,0
-1438.28,0
-1423.87,1
-1409.46,0
-1395.05,0
-1380.64,1
-1366.23,0
-1351.82,0
-1337.41,1
-1323,1
-1308.59,0
-1294.18,0
-1279.77,0
-1265.36,0
-1250.95,2
-1236.54,0
-1222.13,0
-1207.72,0
-1193.31,1
-1178.9,0
-1164.49,1
-1150.08,0
-1135.67,0
-1121.26,1
-1106.85,0
-1092.44,0
-1078.03,1
-1063.62,0
-1049.21,0
-1034.8,0
-1020.39,0
-1005.99,2
-991.575,0
-977.165,0
-962.756,0
-948.346,1
-933.936,0
-919.526,0
-905.116,0
-890.706,0
-876.297,0
-861.887,0
-847.477,0
-833.067,2
-818.657,0
-804.247,1
-789.838,0
-775.428,0
-761.018,1
-746.608,0
-732.198,1
-717.788,2
-703.379,0
-688.969,0
-674.559,0
-660.149,0
-645.739,0
-631.33,0
-616.92,2
-602.51,0
-588.1,2
-573.69,3
-559.28,1
-544.871,0
-530.461,0
-516.051,3
-501.641,2
-487.231,1
-472.821,0
-458.412,1
-444.002,1
-429.592,1
-415.182,1
-400.772,2
-386.362,1
-371.953,0
-357.543,3
-343.133,1
-328.723,6
-314.313,2
-299.903,1
-285.494,6
-271.084,2
-256.674,6
-242.264,5
-227.854,3
-213.445,4
-199.035,9
-184.625,11
-170.215,15
-155.805,11
-141.395,17
-126.986,12
-112.576,27
-98.1659,19
-83.7561,41
-69.3462,59
-54.9364,107
-40.5266,210
-26.1168,703
-11.7069,256129
2.70289,4005
17.1127,311
31.5225,117
45.9324,68
60.3422,37
74.752,23
89.1619,14
103.572,13
117.982,11
132.391,7
146.801,7
161.211,5
175.621,8
190.031,8
204.44,6
218.85,2
233.26,4
247.67,2
262.08,0
276.49,2
290.899,1
305.309,3
319.719,3
334.129,3
348.539,0
362.949,2
377.358,2
391.768,1
406.178,1
420.588,0
434.998,0
449.408,0
463.817,1
478.227,2
492.637,0
507.047,0
521.457,1
535.867,0
550.276,2
564.686,2
579.096,1
593.506,2
607.916,0
622.325,0
636.735,0
651.145,0
665.555,0
679.965,1
694.375,0
708.784,0
723.194,0
737.604,0
752.014,2
766.424,0
780.834,1
795.243,1
809.653,0
824.063,0
838.473,0
852.883,0
867.293,0
881.702,0
896.112,0
910.522,0
924.932,1
939.342,0
953.752,0
968.161,0
982.571,0
996.981,0
1011.39,0
1025.8,0
1040.21,0
1054.62,0
1069.03,0
1083.44,0
1097.85,0
1112.26,1
1126.67,0
1141.08,0
1155.49,0
1169.9,0
1184.31,0
1198.72,0
1213.13,0
1227.54,1
1241.95,0
1256.36,0
1270.77,0
1285.18,0
1299.59,0
1314,0
1328.41,0
1342.82,0
1357.23,1
1371.64,0
1386.05,0
1400.46,0
1414.87,0
1429.28,0
1443.69,0
1458.1,0
1472.51,0
1486.92,0
1501.32,0
1515.73,0
1530.14,0
1544.55,1
1558.96,1
1573.37,0
1587.78,0
1602.19,0
1616.6,1
1631.01,1
1645.42,0
1659.83,0
1674.24,0
1688.65,0
1703.06,0
1717.47,0
1731.88,1
1746.29,0
1760.7,0
1775.11,0
1789.52,0
1803.93,0
1818.34,0
1832.75,0
1847.16,0
1861.57,0
1875.98,0
1890.39,0
1904.8,0
1919.21,1
