0,90680
0.00509804,0
0.0101961,0
0.0152941,0
0.0203922,0
0.0254902,0
0.0305882,0
0.0356863,0
0.0407843,0
0.0458824,0
0.0509804,0
0.0560784,0
0.0611765,0
0.0662745,0
0.0713725,0
0.0764706,0
0.0815686,0
0.0866667,0
0.0917647,0
0.0968627,0
0.101961,0
0.107059,0
0.112157,0
0.117255,0
0.122353,0
0.127451,0
0.132549,0
0.137647,0
0.142745,0
0.147843,0
0.152941,0
0.158039,0
0.163137,0
0.168235,0
0.173333,0
0.178431,0
0.183529,0
0.188627,0
0.193725,0
0.198824,0
0.203922,0
0.20902,0
0.214118,0
0.219216,0
0.224314,0
0.229412,0
0.23451,0
0.239608,0
0.244706,0
0.249804,0
0.254902,0
0.26,0
0.265098,0
0.270196,0
0.275294,0
0.280392,0
0.28549,0
0.290588,0
0.295686,0
0.300784,0
0.305882,0
0.31098,0
0.316078,0
0.321176,0
0.326275,0
0.331373,0
0.336471,0
0.341569,0
0.346667,0
0.351765,0
0.356863,0
0.361961,0
0.367059,0
0.372157,0
0.377255,0
0.382353,0
0.387451,0
0.392549,0
0.397647,0
0.402745,0
0.407843,0
0.412941,0
0.418039,0
0.423137,0
0.428235,0
0.433333,0
0.438431,0
0.443529,0
0.448627,0
0.453725,0
0.458824,0
0.463922,0
0.46902,0
0.474118,0
0.479216,0
0.484314,0
0.489412,0
0.49451,0
0.499608,0
0.504706,0
0.509804,0
0.514902,0
0.52,0
0.525098,0
0.530196,0
0.535294,0
0.540392,0
0.54549,0
0.550588,0
0.555686,0
0.560784,0
0.565882,0
0.57098,0
0.576078,0
0.581176,0
0.586275,0
0.591373,0
0.596471,0
0.601569,0
0.606667,0
0.611765,0
0.616863,0
0.621961,0
0.627059,0
0.632157,0
0.637255,0
0.642353,0
0.647451,0
0.652549,0
0.657647,0
0.662745,0
0.667843,0
0.672941,0
0.678039,0
0.683137,0
0.688235,0
0.693333,0
0.698431,792
0.703529,1040
0.708627,692
0.713725,1380
0.718824,344
0.723922,1692
0.72902,0
0.734118,1696
0.739216,1008
0.744314,672
0.749412,1012
0.75451,1336
0.759608,672
0.764706,2008
0.769804,668
0.774902,672
0.78,664
0.785098,1680
0.790196,1012
0.795294,1340
0.800392,664
0.80549,1004
0.810588,2008
0.815686,1004
0.820784,1332
0.825882,0
0.83098,2328
0.836078,1340
0.841176,1324
0.846275,332
0.851373,1328
0.856471,2336
0.861569,1332
0.866667,1336
0.871765,668
0.876863,336
0.881961,2332
0.887059,2004
0.892157,1340
0.897255,1340
0.902353,1004
0.907451,1336
0.912549,2348
0.917647,2008
0.922745,2004
0.927843,668
0.932941,1000
0.938039,2352
0.943137,2684
0.948235,2008
0.953333,1000
0.958431,2000
0.963529,1336
0.968627,3696
0.973725,3008
0.978824,2664
0.983922,1660
0.98902,660
0.994118,976
0.999216,10828
1.00431,1314
1.00941,1720
1.01451,2056
1.01961,2732
1.02471,4752
1.0298,1394
1.0349,734
1.04,1720
1.0451,2058
1.0502,2726
1.05529,2392
1.06039,1394
1.06549,1048
1.07059,1380
1.07569,2050
1.08078,2038
1.08588,2364
1.09098,1032
1.09608,696
1.10118,2022
1.10627,1340
1.11137,1674
1.11647,1662
1.12157,678
1.12667,1328
1.13176,1314
1.13686,2280
1.14196,648
1.14706,972
1.15216,644
1.15725,1300
1.16235,2280
1.16745,648
1.17255,1300
1.17765,980
1.18275,1304
1.18784,1636
1.19294,648
1.19804,656
1.20314,1640
1.20824,984
1.21333,656
1.21843,1304
1.22353,652
1.22863,1960
1.23373,656
1.23882,4
1.24392,1956
1.24902,992
1.25412,332
1.25922,1320
1.26431,988
1.26941,656
1.27451,1332
1.27961,672
1.28471,1348
1.2898,1016
1.2949,688
1.3,86
