0,90944
254.902,204
509.804,192
764.706,244
1019.61,220
1274.51,192
1529.41,216
1784.31,220
2039.22,220
2294.12,200
2549.02,260
2803.92,168
3058.82,232
3313.73,212
3568.63,196
3823.53,208
4078.43,192
4333.33,240
4588.24,176
4843.14,240
5098.04,188
5352.94,208
5607.84,204
5862.75,200
6117.65,220
6372.55,192
6627.45,192
6882.35,216
7137.25,184
7392.16,208
7647.06,212
7901.96,196
8156.86,184
8411.76,236
8666.67,184
8921.57,168
9176.47,236
9431.37,180
9686.27,176
9941.18,130583
10196.1,212
10451,172
10705.9,160
10960.8,268
11215.7,160
11470.6,180
11725.5,192
11980.4,196
12235.3,184
12490.2,184
12745.1,224
13000,136
13254.9,208
13509.8,228
13764.7,144
14019.6,180
14274.5,208
14529.4,188
14784.3,160
15039.2,212
15294.1,164
15549,192
15803.9,168
16058.8,188
16313.7,172
16568.6,184
16823.5,212
17078.4,136
17333.3,208
17588.2,156
17843.1,180
18098,168
18352.9,184
18607.8,192
18862.7,176
19117.6,176
19372.5,188
19627.5,144
19882.4,188
20137.3,176
20392.2,172
20647.1,168
20902,180
21156.9,172
21411.8,168
21666.7,168
21921.6,180
22176.5,180
22431.4,152
22686.3,204
22941.2,144
23196.1,176
23451,192
23705.9,144
23960.8,176
24215.7,152
24470.6,168
24725.5,152
24980.4,192
25235.3,156
25490.2,176
25745.1,172
26000,164
26254.9,144
26509.8,168
26764.7,176
27019.6,144
27274.5,176
27529.4,188
27784.3,144
28039.2,132
28294.1,212
28549,112
28803.9,152
29058.8,212
29313.7,140
29568.6,152
29823.5,152
30078.4,176
30333.3,152
30588.2,168
30843.1,140
31098,160
31352.9,148
31607.8,164
31862.7,168
32117.6,152
32372.5,152
32627.5,144
32882.4,160
33137.3,172
33392.2,140
33647.1,144
33902,188
34156.9,144
34411.8,156
34666.7,140
34921.6,152
35176.5,144
35431.4,172
35686.3,132
35941.2,152
36196.1,156
36451,160
36705.9,156
36960.8,140
37215.7,144
37470.6,180
37725.5,124
37980.4,136
38235.3,172
38490.2,136
38745.1,148
39000,148
39254.9,144
39509.8,152
39764.7,160
40019.6,136
40274.5,136
40529.4,148
40784.3,140
41039.2,188
41294.1,128
41549,124
41803.9,164
42058.8,128
42313.7,136
42568.6,176
42823.5,120
43078.4,164
43333.3,112
43588.2,156
43843.1,156
44098,120
44352.9,160
44607.8,136
44862.7,144
45117.6,148
45372.5,116
45627.5,152
45882.4,140
46137.3,128
46392.2,160
46647.1,120
46902,160
47156.9,136
47411.8,136
47666.7,140
47921.6,136
48176.5,152
48431.4,128
48686.3,112
48941.2,160
49196.1,112
49451,164
49705.9,132
49960.8,140
50215.7,128
50470.6,148
50725.5,116
50980.4,144
51235.3,140
51490.2,124
51745.1,148
52000,112
52254.9,152
52509.8,128
52764.7,156
53019.6,116
53274.5,148
53529.4,132
53784.3,124
54039.2,120
54294.1,144
54549,112
54803.9,172
55058.8,108
55313.7,140
55568.6,128
55823.5,120
56078.4,144
56333.3,120
56588.2,148
56843.1,112
57098,136
57352.9,120
57607.8,136
57862.7,148
58117.6,100
58372.5,148
58627.5,132
58882.4,124
59137.3,128
59392.2,148
59647.1,96
59902,136
60156.9,144
60411.8,112
60666.7,120
60921.6,124
61176.5,128
61431.4,140
61686.3,128
61941.2,120
62196.1,132
62451,120
62705.9,120
62960.8,120
63215.7,128
63470.6,128
63725.5,124
63980.4,124
64235.3,132
64490.2,120
64745.1,120
65000,1
